,annee,ghm.nro,type,url,10ème percentile de la durée de séjour (en nuitée),95ème percentile de la durée de séjour (en nuitée),Age Moyen,Coefficient de variation,Durée de séjour Maximale (en nuitée),Durée de séjour Minimale (en nuitée),Durée moyenne de séjour (en nuitée),Ecart-Type,Ecart-Type de l'age,Effectif,Mode de la durée de séjour (en nuitée),Médiane de la durée de séjour (en nuitée),Nombre de Décès,Nombre moyen d'actes,Nombre moyen d'actes classants,Nombre moyen d'actes non classants,Nombre moyen de diagnostics associés,Pourcentage de Décès,Variance
1919,2009.0,08C54J,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C54J,"0,00","0,00","44,85",,0,0,"0,00","0,00","16,20",1784,0,"0,00",0,"1,88","1,69","0,19","0,78","0,00","0,00"
1920,2009.0,08C551,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C551,"2,00","11,00","46,59","60,43",20,1,"4,73","2,86","16,11",487,3,"4,00",0,"5,25","1,23","4,02","0,70","0,00","8,18"
1921,2009.0,08C552,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C552,"3,00","19,00","52,55","95,82",58,3,"8,58","8,22","19,64",60,4,"6,00",0,"6,82","1,53","5,28","2,80","0,00","67,64"
1922,2009.0,08C553,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C553,"5,00","14,00","51,20","37,77",14,5,"9,80","3,70","22,92",5,,"9,00",0,"6,00","1,00","5,00","2,40","0,00","13,70"
1923,2009.0,08C554,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C554,"18,00","18,00","49,00",,18,18,"18,00",,,1,18,"18,00",0,"14,00","2,00","12,00","8,00","0,00",
1924,2009.0,08C561,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C561,"0,00","15,00","53,03","154,52",51,0,"3,76","5,82","21,43",2035,0,"2,00",0,"2,97","1,57","1,41","1,71","0,00","33,83"
1925,2009.0,08C562,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C562,"3,00","31,00","66,70","93,14",129,3,"12,11","11,27","17,13",1013,3,"9,00",13,"5,14","1,60","3,54","4,92","1,28","127,12"
1926,2009.0,08C563,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C563,"4,00","33,00","62,32","87,02",139,4,"13,54","11,78","18,21",861,4,"10,00",13,"5,09","1,63","3,46","5,22","1,51","138,83"
1927,2009.0,08C564,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08C564,"7,00","78,00","70,28","141,21",427,5,"28,27","39,92","15,41",228,10,"18,00",22,"8,40","2,13","6,28","8,37","9,65","1593,78"
1928,2009.0,08K02J,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K02J,"0,00","0,00","43,06",,0,0,"0,00","0,00","23,46",19819,0,"0,00",2,"2,89","1,12","1,77","0,48","0,01","0,00"
1929,2009.0,08K031,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K031,"2,00","5,00","49,92","62,04",43,0,"3,53","2,19","17,63",586,4,"4,00",0,"3,01","2,32","0,69","0,86","0,00","4,79"
1930,2009.0,08K032,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K032,"4,00","14,00","66,36","55,28",14,4,"4,86","2,68","19,98",14,4,"4,00",0,"4,64","2,93","1,71","2,86","0,00","7,21"
1931,2009.0,08K033,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K033,"4,00","13,00","85,50","58,63",13,4,"8,00","4,69","2,52",4,4,"7,50",2,"6,50","1,50","5,00","3,75","50,00","22,00"
1932,,,,,,,,,,,,,,,,,,,,,,,
1933,2009.0,08K041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K041,"1,00","20,00","64,15","125,74",45,0,"5,28","6,64","30,41",192,1,"2,00",13,"4,91","1,32","3,59","1,49","6,77","44,10"
1934,2009.0,08K042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K042,"3,00","20,00","81,26","76,77",45,3,"9,23","7,08","10,38",80,3,"7,00",12,"5,96","1,31","4,65","4,38","15,00","50,15"
1935,2009.0,08K043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K043,"4,00","25,00","79,57","60,72",29,4,"11,80","7,17","12,10",30,4,"9,50",6,"7,23","1,37","5,87","5,70","20,00","51,34"
1936,2009.0,08K044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08K044,"9,00","55,00","78,00","61,39",55,9,"23,13","14,20","13,59",8,,"18,50",1,"7,75","1,50","6,25","8,75","12,50","201,55"
1937,2009.0,08M041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M041,"2,00","16,00","78,03","83,16",66,2,"6,55","5,45","14,42",1189,2,"5,00",16,"3,37","0,03","3,34","1,57","1,35","29,69"
1938,2009.0,08M042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M042,"3,00","23,00","80,70","69,89",45,3,"9,38","6,55","11,32",727,4,"8,00",35,"4,18","0,06","4,12","3,94","4,81","42,96"
1939,2009.0,08M043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M043,"4,00","30,00","82,60","61,84",42,4,"12,56","7,77","10,87",267,4,"10,00",24,"4,01","0,08","3,93","5,81","8,99","60,34"
1940,2009.0,08M044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M044,"6,00","22,00","84,74","46,93",31,5,"13,09","6,14","7,44",23,14,"13,00",4,"5,87","0,04","5,83","8,70","17,39","37,72"
1941,2009.0,08M04T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M04T,"0,00","1,00","78,38","78,88",1,0,"0,62","0,49","15,38",509,1,"1,00",17,"3,18","0,02","3,16","1,66","3,34","0,24"
1942,2009.0,08M051,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M051,"0,00","5,00","62,49","157,17",21,0,"1,86","2,93","30,51",146,1,"1,00",3,"3,44","0,17","3,27","1,32","2,05","8,57"
1943,2009.0,08M052,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M052,"3,00","23,00","81,38","78,76",34,3,"7,71","6,07","14,29",123,3,"6,00",6,"3,54","0,11","3,42","2,15","4,88","36,85"
1944,2009.0,08M053,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M053,"4,00","29,00","82,28","78,78",48,4,"10,06","7,93","9,87",83,5,"7,00",4,"4,33","0,18","4,14","4,10","4,82","62,81"
1945,2009.0,08M054,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M054,"7,00","34,00","87,44","62,43",34,7,"16,67","10,40","6,15",9,8,"12,00",1,"5,11","0,33","4,78","6,78","11,11","108,25"
1946,2009.0,08M061,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M061,"0,00","3,00","11,45","78,43",11,0,"1,47","1,15","4,16",366,1,"1,00",0,"3,41","0,75","2,66","0,33","0,00","1,33"
1947,2009.0,08M062,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M062,"3,00","31,00","13,67","99,35",31,3,"14,67","14,57","4,16",3,,"10,00",0,"8,67","1,33","7,33","1,67","0,00","212,33"
1948,2009.0,08M063,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M063,"4,00","7,00","15,00","26,96",7,4,"5,67","1,53","1,00",3,,"6,00",0,"2,33","0,00","2,33","1,67","0,00","2,33"
1949,,,,,,,,,,,,,,,,,,,,,,,
1950,2009.0,08M071,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M071,"0,00","6,00","54,46","688,08",738,0,"2,54","17,47","20,22",1807,1,"2,00",1,"3,18","0,36","2,82","0,93","0,06","305,35"
1951,2009.0,08M072,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M072,"3,00","17,00","75,55","72,79",45,3,"7,35","5,35","15,71",427,3,"6,00",3,"4,04","0,33","3,71","2,22","0,70","28,64"
1952,2009.0,08M073,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M073,"4,00","24,00","78,56","64,21",41,4,"10,72","6,88","16,21",160,4,"9,00",1,"4,41","0,28","4,14","4,11","0,63","47,37"
1953,2009.0,08M074,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M074,"7,00","47,00","86,94","72,91",70,5,"17,43","12,71","5,50",53,7,"14,00",3,"5,13","0,32","4,81","5,60","5,66","161,56"
1954,2009.0,08M081,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M081,"1,00","6,00","72,02","97,78",21,0,"2,11","2,06","14,70",546,1,"1,00",0,"3,98","0,91","3,07","1,63","0,00","4,26"
1955,2009.0,08M082,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M082,"3,00","15,00","77,89","63,77",30,3,"7,52","4,80","10,26",46,3,"6,50",0,"4,83","0,98","3,85","3,59","0,00","23,01"
1956,2009.0,08M083,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M083,"4,00","29,00","81,22","67,54",29,4,"11,22","7,58","6,50",9,7,"8,00",1,"6,78","0,78","6,00","4,89","11,11","57,44"
1957,2009.0,08M084,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M084,"5,00","19,00","70,20","44,63",19,5,"11,60","5,18","31,16",5,,"12,00",2,"3,00","0,80","2,20","5,80","40,00","26,80"
1958,2009.0,08M091,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M091,"1,00","8,00","51,12","76,53",17,1,"3,27","2,51","21,08",157,2,"2,00",0,"3,66","0,13","3,52","1,31","0,00","6,28"
1959,2009.0,08M092,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M092,"3,00","22,00","73,58","66,06",26,3,"9,03","5,97","12,32",62,3,"7,00",0,"6,52","0,26","6,26","3,87","0,00","35,61"
1960,2009.0,08M093,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M093,"4,00","19,00","76,33","48,06",20,4,"10,33","4,97","14,80",24,4,"9,50",0,"5,54","0,25","5,29","4,33","0,00","24,67"
1961,2009.0,08M094,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M094,"5,00","28,00","85,67","58,21",28,5,"15,00","8,73","5,45",9,5,"14,00",2,"8,11","0,00","8,11","6,67","22,22","76,25"
1962,2009.0,08M09T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M09T,"0,00","0,00","55,33",,0,0,"0,00","0,00","21,57",40,0,"0,00",0,"2,08","0,03","2,05","0,45","0,00","0,00"
1963,2009.0,08M101,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M101,"1,00","9,00","63,49","102,12",35,1,"3,39","3,46","17,71",1526,1,"2,00",1,"3,37","0,17","3,20","1,93","0,07","12,00"
1964,2009.0,08M102,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M102,"3,00","18,00","76,43","68,53",43,3,"7,62","5,22","12,63",728,4,"6,00",1,"5,34","0,19","5,15","3,55","0,14","27,25"
1965,2009.0,08M103,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M103,"4,00","21,00","81,50","57,27",40,4,"9,98","5,72","10,56",369,7,"9,00",2,"5,63","0,17","5,46","5,18","0,54","32,68"
1966,2009.0,08M104,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M104,"7,00","41,00","84,04","65,46",53,5,"15,25","9,98","8,43",109,8,"11,00",3,"6,59","0,26","6,33","6,52","2,75","99,61"
1967,2009.0,08M10T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M10T,"0,00","0,00","60,47",,0,0,"0,00","0,00","16,06",645,0,"0,00",0,"2,69","0,05","2,64","0,45","0,00","0,00"
1968,2009.0,08M141,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M141,"1,00","11,00","59,91","83,44",34,1,"4,19","3,49","16,78",488,2,"3,00",0,"5,30","0,29","5,01","1,88","0,00","12,21"
1969,2009.0,08M142,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M142,"3,00","19,00","70,22","79,75",56,3,"7,64","6,09","15,09",264,3,"6,00",1,"7,20","0,41","6,79","3,69","0,38","37,08"
1970,2009.0,08M143,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M143,"4,00","25,00","75,87","57,67",35,4,"11,47","6,61","13,79",118,4,"10,00",1,"8,25","0,51","7,75","5,17","0,85","43,72"
1971,2009.0,08M144,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M144,"6,00","37,00","79,61","97,13",98,5,"16,50","16,03","13,37",44,11,"11,50",2,"10,25","0,77","9,48","6,34","4,55","256,86"
1972,2009.0,08M14T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M14T,"0,00","0,00","58,07",,0,0,"0,00","0,00","17,40",221,0,"0,00",0,"1,38","0,26","1,12","0,32","0,00","0,00"
1973,2009.0,08M151,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M151,"0,00","6,00","52,92","154,91",26,0,"1,47","2,28","19,75",1634,0,"1,00",9,"2,59","0,22","2,36","1,02","0,55","5,19"
1974,2009.0,08M152,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M152,"3,00","16,00","71,09","73,10",39,3,"6,81","4,98","16,24",366,3,"5,00",4,"4,30","0,20","4,10","3,13","1,09","24,77"
1975,2009.0,08M153,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M153,"4,00","27,00","79,32","86,63",109,4,"11,76","10,19","12,95",217,4,"9,00",3,"4,69","0,16","4,53","4,69","1,38","103,78"
1976,2009.0,08M154,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M154,"6,00","29,00","84,87","54,24",48,5,"14,34","7,78","8,64",158,9,"13,00",6,"5,63","0,16","5,47","6,35","3,80","60,52"
1977,2009.0,08M181,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M181,"1,00","5,00","71,99","108,37",31,0,"1,90","2,06","12,32",2537,1,"1,00",1,"3,92","0,88","3,04","1,40","0,04","4,24"
1978,2009.0,08M182,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M182,"3,00","13,00","79,97","76,30",46,3,"5,66","4,32","10,20",477,3,"4,00",0,"4,47","0,81","3,66","2,29","0,00","18,63"
1979,2009.0,08M183,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M183,"4,00","24,00","82,77","67,93",38,4,"9,57","6,50","7,73",128,4,"8,00",1,"5,31","0,72","4,59","4,50","0,78","42,26"
1980,2009.0,08M184,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M184,"5,50","38,50","83,78","80,31",59,5,"15,35","12,33","10,43",40,6,"10,50",4,"6,13","0,63","5,50","5,65","10,00","151,98"
1981,2009.0,08M191,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M191,"0,00","4,00","48,08","104,17",21,0,"1,54","1,60","22,10",2397,1,"1,00",3,"2,37","0,64","1,73","0,95","0,13","2,56"
1982,2009.0,08M192,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M192,"3,00","17,00","66,15","81,64",52,3,"7,05","5,75","24,86",510,3,"5,00",3,"3,68","0,43","3,25","2,71","0,59","33,12"
1983,2009.0,08M193,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M193,"4,00","26,00","77,06","74,13",83,4,"11,64","8,63","11,98",298,4,"9,00",5,"4,77","0,35","4,43","4,71","1,68","74,51"
1984,2009.0,08M194,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M194,"6,00","44,00","73,50","89,94",69,5,"15,00","13,49","15,73",32,10,"10,00",2,"3,75","0,25","3,50","5,94","6,25","182,00"
1985,2009.0,08M201,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M201,"1,00","2,00","9,85","50,29",8,0,"1,14","0,57","3,68",2184,1,"1,00",0,"4,07","0,97","3,10","0,17","0,00","0,33"
1986,2009.0,08M202,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M202,"3,00","6,00","9,25","29,06",6,3,"3,88","1,13","5,99",8,3,"3,50",0,"5,00","0,75","4,25","2,00","0,00","1,27"
1987,,,,,,,,,,,,,,,,,,,,,,,
1988,2009.0,08M204,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M204,"10,00","10,00","0,00",,10,10,"10,00",,,1,10,"10,00",0,"6,00","0,00","6,00","4,00","0,00",
1989,2009.0,08M211,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M211,"0,00","3,00","59,93","120,04",32,0,"1,27","1,52","20,91",1805,1,"1,00",0,"3,89","0,91","2,97","0,71","0,00","2,31"
1990,2009.0,08M212,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M212,"3,00","15,00","74,57","89,91",48,3,"6,76","6,08","15,45",68,3,"5,00",1,"5,34","0,81","4,53","3,47","1,47","36,99"
1991,2009.0,08M213,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M213,"4,00","22,00","74,26","56,97",22,4,"8,53","4,86","16,91",19,4,"7,00",1,"6,42","0,58","5,84","5,53","5,26","23,60"
1992,2009.0,08M214,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M214,"15,00","23,00","79,67","21,17",23,15,"19,67","4,16","5,86",3,,"21,00",0,"9,33","0,67","8,67","4,67","0,00","17,33"
1993,2009.0,08M221,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M221,"0,00","2,00","38,09","112,81",10,0,"0,88","0,99","26,68",867,1,"1,00",1,"3,27","0,73","2,54","0,57","0,12","0,99"
1994,2009.0,08M222,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M222,"3,00","13,00","73,00","58,97",13,3,"5,95","3,51","17,86",22,3,"5,00",0,"5,18","0,45","4,73","3,36","0,00","12,33"
1995,2009.0,08M223,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M223,"4,00","24,00","78,44","54,34",24,4,"9,25","5,03","8,87",16,7,"8,00",0,"4,25","0,00","4,25","4,94","0,00","25,27"
1996,,,,,,,,,,,,,,,,,,,,,,,
1997,2009.0,08M231,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M231,"0,00","7,00","43,01","142,19",18,0,"1,71","2,43","23,20",204,1,"1,00",0,"2,92","0,49","2,43","0,76","0,00","5,88"
1998,2009.0,08M232,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M232,"3,00","14,00","78,17","42,91",14,3,"7,67","3,29","10,41",18,5,"7,00",0,"4,39","0,11","4,28","3,56","0,00","10,82"
1999,2009.0,08M233,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M233,"4,00","11,00","66,43","40,76",11,4,"7,14","2,91","22,67",7,4,"7,00",0,"2,71","0,00","2,71","3,57","0,00","8,48"
2000,,,,,,,,,,,,,,,,,,,,,,,
2001,2009.0,08M241,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M241,"2,00","10,00","59,81","86,15",19,2,"3,56","3,06","18,47",54,2,"2,00",0,"3,78","0,78","3,00","1,85","0,00","9,38"
2002,2009.0,08M242,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M242,"3,00","25,00","70,56","76,93",27,3,"9,10","7,00","17,14",39,3,"6,00",3,"5,56","1,10","4,46","4,41","7,69","49,04"
2003,2009.0,08M243,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M243,"5,00","27,00","71,79","54,74",27,4,"13,68","7,49","17,12",19,6,"12,00",1,"5,47","0,42","5,05","4,89","5,26","56,12"
2004,2009.0,08M244,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2009&tgeo=fe&codegeo=99&base=9&ghm=08M244,"16,00","30,00","44,50","43,04",30,16,"23,00","9,90","40,31",2,,"23,00",1,"5,00","1,00","4,00","7,00","50,00","98,00"
