,annee,ghm.nro,type,url,10ème percentile de la durée de séjour (en nuitée),95ème percentile de la durée de séjour (en nuitée),Age Moyen,Coefficient de variation,Durée de séjour Maximale (en nuitée),Durée de séjour Minimale (en nuitée),Durée moyenne de séjour (en nuitée),Ecart-Type,Ecart-Type de l'age,Effectif,Mode de la durée de séjour (en nuitée),Médiane de la durée de séjour (en nuitée),Nombre de Décès,Nombre moyen d'actes,Nombre moyen d'actes classants,Nombre moyen d'actes non classants,Nombre moyen de diagnostics associés,Pourcentage de Décès,Variance
859,2010.0,01M123,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M123,"5,00","38,00","69,10","67,60",56,4,"13,79","9,33","15,62",92,7,"12,00",6,"4,37","0,16","4,21","7,00","6,52","86,96"
860,2010.0,01M124,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M124,"9,00","49,00","69,08","64,98",70,8,"22,31","14,50","13,02",26,11,"19,50",3,"5,62","0,50","5,12","9,12","11,54","210,14"
861,2010.0,01M12T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M12T,"0,00","1,00","49,09","103,69",1,0,"0,48","0,50","19,46",290,0,"0,00",0,"1,75","0,07","1,68","0,86","0,00","0,25"
862,2010.0,01M131,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M131,"0,00","5,00","64,47","116,76",11,0,"1,47","1,71","21,67",197,1,"1,00",11,"2,53","0,18","2,35","2,57","5,58","2,93"
863,2010.0,01M132,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M132,"3,00","19,00","67,52","95,30",69,3,"8,00","7,62","15,65",166,3,"6,00",27,"3,98","0,18","3,80","5,75","16,27","58,12"
864,2010.0,01M133,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M133,"4,00","40,00","70,73","78,75",65,4,"14,19","11,17","14,03",127,4,"11,00",41,"6,06","0,51","5,54","8,09","32,28","124,85"
865,2010.0,01M134,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M134,"8,00","73,00","68,51","107,64",186,5,"24,34","26,20","18,45",67,10,"16,00",24,"10,88","0,84","10,04","10,64","35,82","686,59"
866,2010.0,01M151,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M151,"3,00","14,00","84,72","62,94",28,3,"6,10","3,84","3,60",304,3,"5,00",0,"4,98","0,21","4,76","2,88","0,00","14,72"
867,2010.0,01M152,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M152,"3,00","17,00","85,93","61,96",39,3,"8,09","5,01","4,23",415,3,"7,00",4,"5,73","0,21","5,52","5,21","0,96","25,15"
868,2010.0,01M153,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M153,"5,50","28,00","86,28","58,86",38,4,"12,50","7,36","4,12",90,11,"11,00",6,"5,60","0,14","5,46","6,42","6,67","54,14"
869,2010.0,01M154,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M154,"6,00","34,00","85,20","52,95",34,5,"17,33","9,18","3,91",15,20,"15,00",3,"7,27","0,53","6,73","10,53","20,00","84,24"
870,2010.0,01M161,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M161,"3,00","11,00","65,56","51,99",20,3,"5,23","2,72","10,40",739,3,"4,00",0,"5,67","0,36","5,31","2,53","0,00","7,40"
871,2010.0,01M162,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M162,"3,00","15,00","68,68","69,81",49,3,"7,08","4,94","9,14",475,3,"6,00",1,"6,02","0,36","5,66","4,94","0,21","24,40"
872,2010.0,01M163,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M163,"4,00","24,00","70,31","57,81",30,4,"10,80","6,24","8,68",65,4,"9,00",2,"6,88","0,29","6,58","6,72","3,08","38,98"
873,2010.0,01M164,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M164,"8,00","33,00","74,43","64,47",33,8,"15,43","9,95","6,58",7,9,"10,00",3,"10,29","0,71","9,57","7,14","42,86","98,95"
874,2010.0,01M171,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M171,"1,00","7,00","44,36","71,45",24,1,"3,21","2,29","12,80",776,2,"3,00",0,"1,66","0,01","1,65","0,79","0,00","5,25"
875,2010.0,01M172,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M172,"3,00","15,00","53,52","75,21",32,3,"6,10","4,59","15,07",154,3,"5,00",0,"2,73","0,07","2,66","3,05","0,00","21,07"
876,2010.0,01M173,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M173,"5,00","21,00","62,90","51,25",26,4,"10,78","5,52","12,68",41,5,"10,00",0,"3,32","0,10","3,22","4,59","0,00","30,53"
877,2010.0,01M174,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M174,"12,00","35,00","68,83","41,77",35,12,"22,83","9,54","15,51",6,12,"24,00",1,"7,00","0,17","6,83","6,00","16,67","90,97"
878,2010.0,01M17T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M17T,"0,00","0,00","46,00",,0,0,"0,00","0,00","11,57",674,0,"0,00",0,"0,14","0,00","0,14","0,12","0,00","0,00"
879,2010.0,01M181,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M181,"2,00","19,00","63,16","71,76",20,2,"6,68","4,79","19,76",31,2,"5,00",0,"4,10","0,13","3,97","3,00","0,00","22,96"
880,2010.0,01M182,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M182,"4,00","25,00","68,67","53,52",29,3,"12,09","6,47","20,00",43,8,"11,00",5,"5,40","0,16","5,23","6,47","11,63","41,90"
881,2010.0,01M183,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M183,"5,00","34,00","81,75","79,66",56,4,"14,58","11,62","8,55",24,8,"11,00",5,"4,38","0,21","4,17","6,96","20,83","134,95"
882,2010.0,01M184,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M184,"7,00","90,00","69,83","79,49",90,6,"33,25","26,43","12,87",12,,"27,00",5,"11,25","0,50","10,75","10,83","41,67","698,57"
883,2010.0,01M191,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M191,"0,00","6,00","54,63","170,99",29,0,"1,49","2,55","26,87",398,0,"1,00",6,"2,28","0,08","2,20","1,84","1,51","6,51"
884,2010.0,01M192,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M192,"3,00","22,00","72,76","81,11",38,3,"8,13","6,60","16,61",141,3,"6,00",2,"4,16","0,10","4,06","4,05","1,42","43,53"
885,2010.0,01M193,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M193,"5,00","32,00","81,94","72,20",83,4,"13,45","9,71","9,38",182,4,"11,00",22,"5,42","0,16","5,26","6,77","12,09","94,24"
886,2010.0,01M194,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M194,"9,00","78,00","75,29","77,12",100,5,"28,50","21,98","10,08",28,16,"21,50",7,"11,54","0,79","10,75","11,25","25,00","483,07"
887,2010.0,01M201,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M201,"0,00","2,00","46,32","109,64",14,0,"0,76","0,84","29,26",1309,1,"1,00",1,"2,24","0,08","2,16","1,55","0,08","0,70"
888,2010.0,01M202,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M202,"3,00","8,00","78,47","79,22",26,3,"4,65","3,68","13,96",51,3,"3,00",1,"3,65","0,16","3,49","3,55","1,96","13,55"
889,2010.0,01M203,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M203,"4,00","17,00","85,43","52,71",22,4,"8,88","4,68","7,28",42,4,"7,00",1,"4,64","0,17","4,48","5,45","2,38","21,91"
890,2010.0,01M204,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M204,"15,00","22,00","65,50","26,76",22,15,"18,50","4,95","14,85",2,,"18,50",0,"18,00","1,50","16,50","10,00","0,00","24,50"
891,2010.0,01M211,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M211,"1,00","9,00","52,58","68,33",39,1,"4,47","3,05","14,71",3171,4,"4,00",13,"1,80","0,13","1,67","1,86","0,41","9,32"
892,2010.0,01M212,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M212,"3,00","18,00","58,12","70,22",59,3,"7,65","5,37","14,85",1137,4,"6,00",30,"2,74","0,24","2,50","4,07","2,64","28,88"
893,2010.0,01M213,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M213,"5,00","32,00","68,56","69,43",55,4,"13,10","9,10","14,52",454,7,"10,00",25,"3,48","0,28","3,20","6,77","5,51","82,75"
894,2010.0,01M214,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M214,"8,00","36,00","67,54","56,96",55,5,"17,36","9,89","13,12",39,8,"17,00",9,"3,72","0,13","3,59","9,36","23,08","97,76"
895,2010.0,01M221,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M221,"1,00","7,00","41,63","96,27",19,1,"2,46","2,37","16,88",1320,1,"1,00",0,"1,93","0,04","1,89","1,17","0,00","5,60"
896,2010.0,01M222,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M222,"3,00","13,00","57,03","57,90",24,3,"6,17","3,57","19,15",240,3,"5,00",2,"3,50","0,14","3,35","3,23","0,83","12,75"
897,2010.0,01M223,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M223,"4,00","20,00","70,69","63,46",47,4,"9,21","5,84","14,39",96,6,"8,00",1,"4,02","0,13","3,90","5,00","1,04","34,15"
898,2010.0,01M224,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M224,"8,00","18,00","54,00","35,48",18,8,"12,50","4,43","3,16",4,,"12,00",1,"4,50","0,00","4,50","4,75","25,00","19,67"
899,2010.0,01M22T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M22T,"0,00","0,00","40,38",,0,0,"0,00","0,00","17,27",1075,0,"0,00",0,"1,08","0,00","1,07","0,51","0,00","0,00"
900,2010.0,01M231,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M231,"0,00","3,00","15,53","97,10",4,0,"1,15","1,12","28,93",26,0,"1,00",0,"1,77","0,00","1,77","0,73","0,00","1,26"
901,,,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,
904,2010.0,01M241,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M241,"2,00","14,00","12,50","81,55",14,2,"3,67","2,99","5,51",18,2,"3,00",0,"2,22","0,06","2,17","0,78","0,00","8,94"
905,2010.0,01M242,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M242,"4,00","7,00","5,93","26,96",7,4,"5,67","1,53","9,59",3,,"6,00",0,"2,67","0,00","2,67","1,67","0,00","2,33"
906,,,,,,,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,,,,,,
908,2010.0,01M24T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M24T,"0,00","1,00","10,58","108,09",1,0,"0,47","0,50","5,88",58,0,"0,00",0,"1,19","0,00","1,19","0,33","0,00","0,25"
909,2010.0,01M251,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M251,"2,00","9,00","51,27","69,33",18,2,"3,83","2,66","17,52",261,2,"3,00",3,"3,45","0,07","3,38","1,97","1,15","7,06"
910,2010.0,01M252,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M252,"3,00","15,00","61,45","62,51",29,3,"6,89","4,30","15,83",358,3,"6,00",6,"4,25","0,19","4,06","3,60","1,68","18,53"
911,2010.0,01M253,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M253,"5,00","26,00","75,77","65,99",67,4,"11,51","7,60","12,41",335,7,"9,00",15,"5,34","0,20","5,14","5,71","4,48","57,69"
912,2010.0,01M254,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M254,"6,00","50,00","64,17","78,45",86,5,"20,24","15,88","16,13",66,8,"14,00",7,"9,15","0,48","8,67","9,23","10,61","252,19"
913,2010.0,01M25T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M25T,"0,00","1,00","49,15","90,95",1,0,"0,55","0,50","19,30",555,1,"1,00",0,"1,82","0,03","1,80","1,01","0,00","0,25"
914,2010.0,01M261,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M261,"2,00","23,00","62,49","86,55",73,2,"8,44","7,31","12,40",531,2,"6,00",16,"3,37","0,25","3,12","3,29","3,01","53,40"
915,2010.0,01M262,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M262,"4,00","34,00","64,33","76,30",75,3,"14,20","10,84","12,34",550,7,"11,00",85,"4,15","0,44","3,71","5,71","15,45","117,40"
916,2010.0,01M263,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M263,"6,00","43,00","66,14","72,15",86,4,"18,38","13,26","11,90",271,12,"14,00",80,"4,54","0,38","4,16","8,83","29,52","175,91"
917,2010.0,01M264,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M264,"9,00","69,00","64,04","86,90",154,5,"27,57","23,96","13,58",84,15,"21,00",38,"5,10","0,51","4,58","11,46","45,24","574,10"
918,2010.0,01M26T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M26T,"0,00","1,00","59,12","84,27",1,0,"0,59","0,49","12,79",121,1,"1,00",0,"1,96","0,17","1,79","1,66","0,00","0,24"
919,2010.0,01M271,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M271,"2,00","8,00","52,64","71,28",17,2,"3,61","2,57","15,18",130,2,"3,00",0,"3,79","0,66","3,13","1,49","0,00","6,61"
920,2010.0,01M272,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M272,"3,00","13,00","68,36","48,86",18,3,"6,75","3,30","12,86",61,3,"6,00",1,"4,79","0,34","4,44","2,92","1,64","10,89"
921,2010.0,01M273,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M273,"5,00","24,00","77,75","60,52",44,4,"12,00","7,26","10,48",68,5,"11,00",1,"5,40","0,21","5,19","5,79","1,47","52,75"
922,2010.0,01M274,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M274,"22,00","39,00","78,67","35,48",39,22,"27,67","9,81","8,33",3,22,"22,00",1,"12,33","0,67","11,67","8,67","33,33","96,33"
923,2010.0,01M27T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M27T,"0,00","1,00","51,08","69,50",1,0,"0,68","0,47","20,37",102,1,"1,00",0,"2,28","0,48","1,80","0,75","0,00","0,22"
924,2010.0,01M281,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M281,"1,00","7,00","74,70","138,99",32,1,"2,69","3,74","11,42",222,1,"2,00",0,"1,64","0,00","1,64","1,03","0,00","13,97"
925,2010.0,01M282,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M282,"3,00","22,00","75,59","84,48",44,3,"9,92","8,38","13,44",63,3,"8,00",0,"4,46","0,10","4,37","4,24","0,00","70,24"
926,2010.0,01M283,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M283,"5,00","33,00","74,50","74,21",34,5,"11,00","8,16","17,75",20,8,"8,00",0,"4,20","0,15","4,05","6,25","0,00","66,63"
927,2010.0,01M284,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M284,"5,00","67,00","79,14","77,79",67,5,"30,00","23,34","5,93",7,,"33,00",0,"8,86","0,86","8,00","6,29","0,00","544,67"
928,2010.0,01M28T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M28T,"0,00","0,00","75,08",,0,0,"0,00","0,00","11,03",25,0,"0,00",0,"0,96","0,00","0,96","0,52","0,00","0,00"
929,2010.0,01M291,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M291,"0,00","5,00","55,73","88,19",12,0,"2,16","1,90","14,37",44,2,"2,00",0,"4,91","0,61","4,30","1,41","0,00","3,63"
930,2010.0,01M292,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M292,"4,00","9,00","63,33","42,57",9,4,"5,83","2,48","16,40",6,4,"4,50",0,"6,83","0,83","6,00","2,33","0,00","6,17"
931,,,,,,,,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,,,,,,,,
933,2010.0,01M301,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M301,"2,00","18,00","73,86","66,17",41,2,"8,19","5,42","13,44",1168,2,"7,00",52,"5,56","0,16","5,39","3,14","4,45","29,39"
934,2010.0,01M302,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M302,"4,00","29,00","76,64","75,70",123,3,"12,50","9,46","12,69",923,8,"10,00",139,"5,98","0,23","5,75","5,48","15,06","89,49"
935,2010.0,01M303,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M303,"6,00","35,00","79,55","63,87",69,4,"15,74","10,05","10,83",504,12,"13,00",85,"6,64","0,26","6,39","7,25","16,87","101,06"
936,2010.0,01M304,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M304,"8,00","86,00","77,80","106,86",314,5,"31,22","33,36","10,71",172,13,"23,50",71,"10,26","0,99","9,27","10,36","41,28","1112,74"
937,2010.0,01M30T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M30T,"0,00","1,00","67,05","112,59",1,0,"0,44","0,50","17,53",233,0,"0,00",0,"2,52","0,02","2,49","1,44","0,00","0,25"
938,2010.0,01M311,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M311,"2,00","17,00","73,71","97,65",57,2,"6,65","6,50","13,16",458,2,"5,00",18,"4,51","0,15","4,36","2,83","3,93","42,20"
939,2010.0,01M312,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M312,"4,00","26,00","78,25","68,44",65,3,"11,21","7,67","10,92",358,6,"9,00",57,"5,40","0,27","5,13","5,66","15,92","58,83"
940,2010.0,01M313,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M313,"5,00","46,00","79,14","74,35",69,4,"16,94","12,59","11,09",163,5,"14,00",34,"6,44","0,27","6,17","7,66","20,86","158,63"
941,2010.0,01M314,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M314,"8,50","92,00","79,14","106,88",183,6,"27,72","29,63","11,26",50,10,"19,50",31,"8,96","0,66","8,30","9,72","62,00","877,76"
942,2010.0,01M31T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M31T,"0,00","1,00","68,82","113,65",1,0,"0,44","0,50","16,20",334,0,"0,00",0,"2,31","0,02","2,30","1,31","0,00","0,25"
943,2010.0,01M32Z,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M32Z,"0,00","14,00","62,15","142,83",77,0,"3,94","5,63","17,40",497,2,"2,00",3,"3,18","0,40","2,79","1,86","0,60","31,70"
944,2010.0,01M331,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M331,"1,00","2,00","48,07","63,97",7,0,"1,05","0,67","18,01",219,1,"1,00",0,"1,85","0,87","0,98","0,79","0,00","0,45"
945,2010.0,01M332,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M332,"3,00","14,00","68,00","63,53",19,3,"7,27","4,62","17,42",22,3,"6,00",0,"2,45","0,32","2,14","3,41","0,00","21,35"
946,2010.0,01M333,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2010&tgeo=fe&codegeo=99&base=9&ghm=01M333,"7,00","25,00","70,50","79,55",25,7,"16,00","12,73","7,78",2,,"16,00",0,"4,00","0,00","4,00","3,00","0,00","162,00"
